TY,ID,CR,TR,RG,PM,ST,CT,DT,DR,NF,VL(KB),CO($)
SFO,28,1,52428800,Job-30,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,31617,33893,109509,75616,378080.0
SFO,29,1,52428800,Job-31,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,34698,36974,109509,72535,362675.0
SFO,30,1,52428800,Job-32,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,34772,37048,109509,72461,362305.0
SFO,31,1,52428800,Job-34,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,34952,37228,109509,72281,361405.0
SFO,32,1,52428800,Job-33,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,37179,39455,109509,70054,350270.0
SFO,33,1,52428800,Job-35,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,37367,39643,109509,69866,349330.0
SFO,34,1,52428800,Job-36,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,39310,41586,109509,67923,339615.0
SFO,35,1,52428800,Job-37,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,39384,41660,109509,67849,339245.0
SFO,36,1,52428800,Job-39,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,39564,41840,109509,67669,338345.0
SFO,37,1,52428800,Job-38,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,41791,44067,109509,65442,327210.0
SFO,38,1,52428800,Job-40,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,41979,44255,109509,65254,326270.0
SFO,39,1,52428800,Job-41,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,43922,46198,109509,63311,316555.0
SFO,40,1,52428800,Job-43,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,45134,47410,109509,62099,310495.0
SFO,41,1,52428800,Job-42,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,45314,47590,109509,61919,309595.0
SFO,42,1,52428800,Job-44,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,47541,49817,109509,59692,298460.0
SFO,43,1,52428800,Job-45,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,47729,50005,109509,59504,297520.0
SFO,44,1,52428800,Job-46,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,49672,51948,109509,57561,287805.0
SFO,45,1,52428800,Job-48,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,50884,53160,109509,56349,281745.0
SFO,46,1,52428800,Job-47,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,51064,53340,109509,56169,280845.0
SFO,47,1,52428800,Job-49,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,53291,55567,109509,53942,269710.0
SFO,48,1,52428800,Job-50,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,53479,55755,109509,53754,268770.0
SFO,49,1,52428800,Job-51,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,55422,57698,109509,51811,259055.0
SFO,50,1,52428800,Job-53,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,56634,58910,109509,50599,252995.0
SFO,51,1,52428800,Job-52,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,56814,59090,109509,50419,252095.0
SFO,52,1,52428800,Job-54,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,59041,61317,109509,48192,240960.0
SFO,53,1,52428800,Job-55,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,59229,61505,109509,48004,240020.0
SFO,54,1,52428800,Job-56,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,60034,62310,109509,47199,235995.0
SFO,55,1,52428800,Job-58,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,61246,63522,109509,45987,229935.0
SFO,56,1,52428800,Job-57,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,61426,63702,109509,45807,229035.0
SFO,57,1,52428800,Job-60,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,63841,66117,109509,43392,216960.0
SFO,58,1,52428800,Job-61,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,64646,66922,109509,42587,212935.0
SFO,59,1,52428800,Job-63,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,66996,69272,109509,40237,201185.0
SFO,60,1,52428800,Job-64,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,67117,69393,109509,40116,200580.0
SFO,61,1,52428800,Job-62,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,67176,69452,109509,40057,200285.0
SFO,62,1,52428800,Job-65,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,69591,71867,109509,37642,188210.0
SFO,63,1,52428800,Job-66,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,70396,72672,109509,36837,184185.0
SFO,64,1,52428800,Job-68,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,72746,75022,109509,34487,172435.0
SFO,65,1,52428800,Job-69,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,72867,75143,109509,34366,171830.0
SFO,66,1,52428800,Job-67,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,72926,75202,109509,34307,171535.0
SFO,67,1,52428800,Job-70,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,75341,77617,109509,31892,159460.0
SFO,68,1,52428800,Job-71,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,76146,78422,109509,31087,155435.0
SFO,69,1,52428800,Job-73,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,78496,80772,109509,28737,143685.0
SFO,70,1,52428800,Job-74,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,78617,80893,109509,28616,143080.0
SFO,71,1,52428800,Job-72,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,78676,80952,109509,28557,142785.0
SFO,72,1,52428800,Job-76,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,80758,83034,109509,26475,132375.0
SFO,73,1,52428800,Job-75,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,81091,83367,109509,26142,130710.0
SFO,74,1,52428800,Job-79,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,83108,85384,109509,24125,120625.0
SFO,75,1,52428800,Job-80,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,83229,85505,109509,24004,120020.0
SFO,76,1,52428800,Job-78,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,85370,87646,109509,21863,109315.0
SFO,77,1,52428800,Job-81,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,85703,87979,109509,21530,107650.0
SFO,78,1,52428800,Job-82,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,86717,88993,109509,20516,102580.0
SFO,79,1,52428800,Job-84,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,88858,91134,109509,18375,91875.0
SFO,80,1,52428800,Job-85,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,88979,91255,109509,18254,91270.0
SFO,81,1,52428800,Job-83,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,91120,93396,109509,16113,80565.0
SFO,82,1,52428800,Job-86,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,91453,93729,109509,15780,78900.0
SFO,83,1,52428800,Job-89,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,94608,96884,109509,12625,63125.0
SFO,84,1,52428800,Job-90,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,94729,97005,109509,12504,62520.0
SFO,85,1,52428800,Job-92,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,95912,98188,109509,11321,56605.0
SFO,86,1,52428800,Job-88,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,96870,99146,109509,10363,51815.0
SFO,87,1,52428800,Job-91,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,97203,99479,109509,10030,50150.0
SFO,88,1,52428800,Job-94,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,100358,102634,109509,6875,34375.0
SFO,89,1,52428800,Job-95,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,100479,102755,109509,6754,33770.0
SFO,90,1,52428800,Job-97,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,100524,102800,109509,6709,33545.0
SFO,91,1,52428800,Job-96,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,101815,104091,109509,5418,27090.0
SFO,92,1,52428800,Job-93,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,102620,104896,109509,4613,23065.0
SFO,93,1,52428800,Job-100,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,104970,107246,109509,2263,11315.0
SFO,94,1,52428800,Job-98,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,106427,108703,109509,806,4030.0
SFO,95,1,52428800,Job-99,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),52428800,107232,109508,109509,1,5.0
