TY,ID,CR,TR,RG,PM,ST,CT,DT,DR,NF,VL(KB),CO($)
SFO,29,1,524288,Job-30,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3235,3304,10229,6925,346.25
SFO,30,1,524288,Job-31,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3359,3428,10229,6801,340.05
SFO,31,1,524288,Job-32,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3467,3536,10229,6693,334.65
SFO,32,1,524288,Job-33,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3591,3660,10229,6569,328.45
SFO,33,1,524288,Job-34,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3610,3679,10229,6550,327.5
SFO,34,1,524288,Job-36,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3789,3858,10229,6371,318.55
SFO,35,1,524288,Job-37,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3843,3912,10229,6317,315.85
SFO,36,1,524288,Job-38,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,3987,4056,10229,6173,308.65
SFO,37,1,524288,Job-39,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4041,4110,10229,6119,305.95
SFO,38,1,524288,Job-40,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4185,4254,10229,5975,298.75
SFO,39,1,524288,Job-41,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4239,4308,10229,5921,296.05
SFO,40,1,524288,Job-42,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4417,4486,10229,5743,287.15
SFO,41,1,524288,Job-43,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4471,4540,10229,5689,284.45
SFO,42,1,524288,Job-44,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4649,4718,10229,5511,275.55
SFO,43,1,524288,Job-45,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4711,4780,10229,5449,272.45
SFO,44,1,524288,Job-46,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4823,4892,10229,5337,266.85
SFO,45,1,524288,Job-47,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,4897,4966,10229,5263,263.15
SFO,46,1,524288,Job-48,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5001,5070,10229,5159,257.95
SFO,47,1,524288,Job-50,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5233,5302,10229,4927,246.35
SFO,48,1,524288,Job-51,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5301,5370,10229,4859,242.95
SFO,49,1,524288,Job-52,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5465,5534,10229,4695,234.75
SFO,50,1,524288,Job-53,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5533,5602,10229,4627,231.35
SFO,51,1,524288,Job-54,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5616,5685,10229,4544,227.2
SFO,52,1,524288,Job-55,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5718,5787,10229,4442,222.1
SFO,53,1,524288,Job-56,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5731,5800,10229,4429,221.45
SFO,54,1,524288,Job-57,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,5916,5985,10229,4244,212.2
SFO,55,1,524288,Job-58,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6114,6183,10229,4046,202.3
SFO,56,1,524288,Job-61,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6287,6356,10229,3873,193.65
SFO,57,1,524288,Job-59,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6312,6381,10229,3848,192.4
SFO,58,1,524288,Job-60,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6510,6579,10229,3650,182.5
SFO,59,1,524288,Job-64,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6659,6728,10229,3501,175.05
SFO,60,1,524288,Job-65,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6714,6783,10229,3446,172.3
SFO,61,1,524288,Job-63,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6742,6811,10229,3418,170.9
SFO,62,1,524288,Job-66,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6796,6865,10229,3364,168.2
SFO,63,1,524288,Job-67,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,6899,6968,10229,3261,163.05
SFO,64,1,524288,Job-68,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7000,7069,10229,3160,158.0
SFO,65,1,524288,Job-69,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7131,7200,10229,3029,151.45
SFO,66,1,524288,Job-70,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7232,7301,10229,2928,146.4
SFO,67,1,524288,Job-71,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7363,7432,10229,2797,139.85
SFO,68,1,524288,Job-72,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7464,7533,10229,2696,134.8
SFO,69,1,524288,Job-73,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7595,7664,10229,2565,128.25
SFO,70,1,524288,Job-74,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7608,7677,10229,2552,127.6
SFO,71,1,524288,Job-75,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7698,7767,10229,2462,123.1
SFO,72,1,524288,Job-76,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7793,7862,10229,2367,118.35
SFO,73,1,524288,Job-77,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7896,7965,10229,2264,113.2
SFO,74,1,524288,Job-78,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,7991,8060,10229,2169,108.45
SFO,75,1,524288,Job-79,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8094,8163,10229,2066,103.3
SFO,76,1,524288,Job-80,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8189,8258,10229,1971,98.55
SFO,77,1,524288,Job-81,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8292,8361,10229,1868,93.4
SFO,78,1,524288,Job-82,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8421,8490,10229,1739,86.95
SFO,79,1,524288,Job-83,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8524,8593,10229,1636,81.8
SFO,80,1,524288,Job-84,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8653,8722,10229,1507,75.35
SFO,81,1,524288,Job-85,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8712,8781,10229,1448,72.4
SFO,82,1,524288,Job-86,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8819,8888,10229,1341,67.05
SFO,83,1,524288,Job-87,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,8922,8991,10229,1238,61.9
SFO,84,1,524288,Job-88,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9004,9073,10229,1156,57.8
SFO,85,1,524288,Job-89,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9101,9170,10229,1059,52.95
SFO,86,1,524288,Job-90,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9236,9305,10229,924,46.2
SFO,87,1,524288,Job-91,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9333,9402,10229,827,41.35
SFO,88,1,524288,Job-93,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9565,9634,10229,595,29.75
SFO,89,1,524288,Job-94,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9619,9688,10229,541,27.05
SFO,90,1,524288,Job-95,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9721,9790,10229,439,21.95
SFO,91,1,524288,Job-96,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9763,9832,10229,397,19.85
SFO,92,1,524288,Job-97,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9919,9988,10229,241,12.05
SFO,93,1,524288,Job-98,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,9961,10030,10229,199,9.95
SFO,94,1,524288,Job-99,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,10117,10186,10229,43,2.15
SFO,95,1,524288,Job-100,SFO_ST_FILE_DELETED (4103),SFO_DST_FULL_UPLOAD (4401),524288,10159,10228,10229,1,0.05
